,/out- X,/out- Y,/out+ Y,/net2 Y,/net02 Y,/net07 Y
0,0.0,0.07062940428823042,0.07062940523206047,0.25,0.25,0.0
1,0.0003613099379907638,0.07079575363551062,0.07054064210482754,0.250226998230168,0.25,0.0
2,0.0005272622901558711,0.07089464996170912,0.07048885909275014,0.250331228071356,0.25,0.0
3,0.0008591669944860862,0.0711163933395161,0.07037223653579039,0.2505395683888079,0.25,0.0
4,0.001157530226643522,0.07132955168639568,0.07025935382739329,0.2507266566728408,0.25,0.0
5,0.0014559930168610029,0.0715454224277565,0.07014318956339034,0.2509135518812433,0.25,0.0
6,0.001808043947633548,0.07179757827870682,0.07000347458746818,0.2511335855762685,0.25,0.0
7,0.0023139991159792012,0.07215181674128578,0.06979651988744713,0.2514488114838329,0.25,0.0
8,0.003325909452670508,0.07282407418948356,0.0693551277738247,0.2520745540522308,0.25,0.0
9,0.005349730126053122,0.07400439019918616,0.06837324912164737,0.2532983940717182,0.25,0.0
10,0.0070775228414321515,0.07484448183878233,0.06747501582614021,0.2543018154870305,0.25,0.0
11,0.008710485646512231,0.0755226438237781,0.0666267240402276,0.2552038005558626,0.25,0.0
12,0.01065376464280149,0.07623219716738518,0.06568002713599966,0.2562051226882526,0.25,0.0
13,0.013268347779205441,0.07707712169031776,0.06458121180501017,0.2574040646894878,0.25,0.0
14,0.01653367663616712,0.07795192369733896,0.06351652460661797,0.2586181721334774,0.25,0.0
15,0.02015673508356166,0.07861254677455429,0.06271569183535651,0.2595405353537095,0.25,0.0
16,0.02356154506118277,0.07887756689384158,0.062311758699799435,0.259959184360102,0.25,0.0
17,0.02727665001979676,0.07875765471755422,0.06225651649246314,0.2598978633498421,0.25,0.0
18,0.032276650019796765,0.07795314932615789,0.0628246964759787,0.2589728965213959,0.25,0.0
19,0.03727665001979677,0.07646153357540543,0.06410829176769786,0.2571696000635894,0.25,0.0
20,0.04169041909095534,0.07464626501332383,0.06578501160657464,0.2549870697969664,0.25,0.0
21,0.04515226982570268,0.07296413256033996,0.06740022858570632,0.2529990385669456,0.25,0.0
22,0.047972533264528466,0.07147587417592008,0.06885984461400417,0.2512704522362246,0.25,0.0
23,0.05045540375228325,0.07011126377466333,0.07020488399726932,0.249713900428029,0.25,0.0
24,0.05276431871259025,0.06882440234104995,0.07146587067677201,0.2482718469488601,0.25,0.0
25,0.05497865697568331,0.06760216778593754,0.07265129989699548,0.2469225867059239,0.25,0.0
26,0.05714937404398364,0.06644396757714544,0.07376405643356479,0.2456574737846827,0.25,0.0
27,0.059332640372831875,0.06534744507511837,0.07481238487238435,0.2444664471666569,0.25,0.0
28,0.06158285932652328,0.06431728374569283,0.0758008148828835,0.2433479188256126,0.25,0.0
29,0.06395062252812568,0.06336859081040888,0.07672187126270882,0.2423146805622804,0.25,0.0
30,0.06646311434330295,0.0625364624946689,0.07754642876579644,0.2414044003497945,0.25,0.0
31,0.06915196040732627,0.06186558908101498,0.07823558842581317,0.2406675111170815,0.25,0.0
32,0.07208413067153988,0.06141112952848901,0.07874192185357386,0.24016735963991395,0.25,0.0
33,0.07540883628149217,0.06126064628960402,0.07899118284760066,0.2400032991701828,0.25,0.0
34,0.07936243074806082,0.061593064512189225,0.07882624495175669,0.2403733069378227,0.25,0.0
35,0.08436243074806081,0.06278402326340565,0.07790266633531805,0.2416809188578533,0.25,0.0
36,0.08936243074806081,0.06474708642567797,0.0762359104032646,0.2438028604025239,0.25,0.0
37,0.09294865334883448,0.06654131163897925,0.07466315236177545,0.2457130377155806,0.25,0.0
38,0.09564448636117152,0.06803580491632259,0.07332425099248936,0.2472973814901261,0.25,0.0
